ModelID,ModelName,Provider,ModelURL
0,LATITUDE 10 WI-FI + 3G,DELL,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=342&modelId=20959&forcelayout=true
0,LATITUDE ST (T02G),DELL,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=342&modelId=21577&forcelayout=true
0,VENUE 11 PRO WI-FI - 128GB,DELL,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=342&modelId=37488&forcelayout=true
0,VENUE 11 PRO WI-FI - 64GB,DELL,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=342&modelId=37487&forcelayout=true
0,VENUE 11 PRO WI-FI + 4G - 128GB,DELL,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=342&modelId=54546&forcelayout=true
0,VENUE 11 PRO WI-FI + 4G - 64GB,DELL,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=342&modelId=54523&forcelayout=true
0,VENUE 8 PRO WI-FI,DELL,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=342&modelId=37489&forcelayout=true
0,VENUE 8 WI-FI,DELL,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=342&modelId=37485&forcelayout=true
0,XPS 10,DELL,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=342&modelId=20957&forcelayout=true
0,NEXUS 10 WI-FI,GOOGLE,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=549&modelId=21512&forcelayout=true
0,NEXUS 7 (2013) WI-FI,GOOGLE,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=549&modelId=21884&forcelayout=true
0,"ELITEPAD 900 10.1"" WI-FI",HP,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=343&modelId=21618&forcelayout=true
0,ENVY X2 64GB,HP,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=343&modelId=21010&forcelayout=true
0,SLATE 500,HP,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=343&modelId=53982&forcelayout=true
0,SLATE 8 (AQT80),HP,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=343&modelId=56690&forcelayout=true
0,EVO VIEW WI-FI + 4G (PG41200),HTC,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=365&modelId=15085&forcelayout=true
0,JETSTREAM WI-FI + 4G,HTC,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=365&modelId=16760&forcelayout=true
0,NEXUS 9,HTC,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=365&modelId=54163&forcelayout=true
0,IDEATAB LYNX (K3011),LENOVO,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=410&modelId=21311&forcelayout=true
0,THINKPAD TABLET 2 WI-FI + 4G,LENOVO,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=410&modelId=54477&forcelayout=true
0,THINKPAD TABLET 2 WI-FI 64GB,LENOVO,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=410&modelId=21212&forcelayout=true
0,THINKPAD WI-FI,LENOVO,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=410&modelId=18708&forcelayout=true
0,G PAD 10.1 LTE (VK700) - VERIZON,LG,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=760&modelId=55690&forcelayout=true
0,G PAD 8.3 LTE (VK810),LG,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=760&modelId=54666&forcelayout=true
0,G PAD F 8.0,LG,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=760&modelId=54663&forcelayout=true
0,G PAD F 8.0 (UK495) U.S. CELLULAR,LG,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=760&modelId=56985&forcelayout=true
0,G PAD F 8.0 (V495) AT&T,LG,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=760&modelId=56257&forcelayout=true
0,G PAD F 8.0 (V496) T-MOBILE,LG,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=760&modelId=56100&forcelayout=true
0,G PAD X8.3 (AK815) - CELLCOM,LG,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=760&modelId=56322&forcelayout=true
0,G PAD X8.3 (VK815) - VERIZON,LG,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=760&modelId=55705&forcelayout=true
0,SURFACE 2,MICROSOFT,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=552&modelId=22361&forcelayout=true
0,SURFACE 2 WI-FI + 4G,MICROSOFT,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=552&modelId=52470&forcelayout=true
0,SURFACE 3,MICROSOFT,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=552&modelId=54571&forcelayout=true
0,SURFACE PRO,MICROSOFT,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=552&modelId=21356&forcelayout=true
0,SURFACE PRO 2,MICROSOFT,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=552&modelId=22362&forcelayout=true
0,SURFACE PRO 3,MICROSOFT,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=552&modelId=53246&forcelayout=true
0,SURFACE PRO 4 - INTEL CORE I5,MICROSOFT,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=552&modelId=55916&forcelayout=true
0,SURFACE PRO 4 - INTEL CORE I7,MICROSOFT,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=552&modelId=55917&forcelayout=true
0,SURFACE PRO 4 INTEL CORE M3,MICROSOFT,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=552&modelId=55910&forcelayout=true
0,SURFACE RT,MICROSOFT,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=552&modelId=20940&forcelayout=true
0,"DROID XYBOARD - 10.1"" (MZ617)",MOTOROLA,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=451&modelId=17802&forcelayout=true
0,XOOM WI-FI (MZ604),MOTOROLA,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=451&modelId=13892&forcelayout=true
0,LUMIA 2520 WI-FI + 4G,NOKIA,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=703&modelId=44138&forcelayout=true
0,ATIV SMART PC 500T WI-FI,SAMSUNG,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=399&modelId=20948&forcelayout=true
0,ATIV SMART PC 500T WI-FI + 4G,SAMSUNG,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=399&modelId=20949&forcelayout=true
0,ATIV SMART PC PRO 700T WI-FI,SAMSUNG,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=399&modelId=21218&forcelayout=true
0,ATIV TAB WI-FI (GT-P8510),SAMSUNG,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=399&modelId=21213&forcelayout=true
0,ELLIPSIS 10 WI-FI + 4G - VERIZON (QTAIR7),SAMSUNG,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=399&modelId=56318&forcelayout=true
0,ELLIPSIS 8 - WIFI + 4G - VERIZON,SAMSUNG,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=399&modelId=54364&forcelayout=true
0,GALAXY NOTE 10.1 WI-FI - 2014 (SM-P600),SAMSUNG,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=399&modelId=53165&forcelayout=true
0,GALAXY NOTE 10.1 WI-FI (GT-N8013),SAMSUNG,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=399&modelId=20637&forcelayout=true
0,GALAXY NOTE 10.1 WI-FI + 3G (GT-N8000),SAMSUNG,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=399&modelId=20943&forcelayout=true
0,GALAXY NOTE 10.1 WI-FI + 3G/4G (SCH-I925),SAMSUNG,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=399&modelId=21598&forcelayout=true
0,GALAXY NOTE 8.0 WI-FI (GT-N5110),SAMSUNG,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=399&modelId=21513&forcelayout=true
0,GALAXY NOTE 8.0 WI-FI + 4G (SGH-I467) - AT&T,SAMSUNG,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=399&modelId=22112&forcelayout=true
0,"GALAXY NOTE PRO 12.2"" WI-FI + 4G - 32GB",SAMSUNG,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=399&modelId=54664&forcelayout=true
0,"GALAXY NOTE PRO 12.2"" WI-FI + 4G - 64GB",SAMSUNG,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=399&modelId=54665&forcelayout=true
0,"GALAXY TAB 10.1"" WI-FI + 4G - 16GB",SAMSUNG,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=399&modelId=16218&forcelayout=true
0,"GALAXY TAB 10.1"" WI-FI + 4G - 32GB",SAMSUNG,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=399&modelId=16219&forcelayout=true
0,"GALAXY TAB 10.1"" WI-FI ONLY",SAMSUNG,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=399&modelId=18741&forcelayout=true
0,"GALAXY TAB 2 10.1"" WI-FI (GT-P5113)",SAMSUNG,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=399&modelId=20699&forcelayout=true
0,"GALAXY TAB 2 10.1"" WI-FI + 4G (SCH-I915) - VERIZON",SAMSUNG,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=399&modelId=21609&forcelayout=true
0,"GALAXY TAB 2 10.1"" WI-FI + 4G (SGH-I497) - AT&T",SAMSUNG,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=399&modelId=21419&forcelayout=true
0,"GALAXY TAB 2 10.1"" WI-FI + 4G (SGH-T779) - T-MOBILE",SAMSUNG,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=399&modelId=21608&forcelayout=true
0,"GALAXY TAB 2 10.1"" WI-FI + 4G (SPH-P500) - SPRINT",SAMSUNG,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=399&modelId=21610&forcelayout=true
0,"GALAXY TAB 2 7"" WI-FI (GT-P3113)",SAMSUNG,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=399&modelId=19966&forcelayout=true
0,"GALAXY TAB 2 7"" WI-FI + 4G (SCH-I705) - VERIZON",SAMSUNG,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=399&modelId=21611&forcelayout=true
0,GALAXY TAB 3 10.1 (GT-P5200) - UNLOCKED,SAMSUNG,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=399&modelId=55570&forcelayout=true
0,GALAXY TAB 3 10.1 WI-FI (GT-P5210),SAMSUNG,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=399&modelId=21888&forcelayout=true
0,GALAXY TAB 3 7.0 WI-FI (SM-T210),SAMSUNG,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=399&modelId=21886&forcelayout=true
0,GALAXY TAB 3 7.0 WI-FI + 4G (SM-T211),SAMSUNG,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=399&modelId=56321&forcelayout=true
0,GALAXY TAB 3 7.0 WI-FI + 4G (SM-T217),SAMSUNG,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=399&modelId=52456&forcelayout=true
0,GALAXY TAB 3 8.0 WI-FI (SM-T310),SAMSUNG,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=399&modelId=21887&forcelayout=true
0,GALAXY TAB 3 LITE 7.0 WI-FI (SM-T110),SAMSUNG,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=399&modelId=52858&forcelayout=true
0,GALAXY TAB 4 10.1 - 16GB,SAMSUNG,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=399&modelId=53890&forcelayout=true
0,GALAXY TAB 4 7.0 - 16GB,SAMSUNG,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=399&modelId=54537&forcelayout=true
0,GALAXY TAB 4 7.0 - 8GB,SAMSUNG,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=399&modelId=53888&forcelayout=true
0,GALAXY TAB 4 8.0 - 16GB,SAMSUNG,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=399&modelId=53889&forcelayout=true
0,"GALAXY TAB 7"" WI-FI (GT-P1010)",SAMSUNG,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=399&modelId=21152&forcelayout=true
0,"GALAXY TAB 7"" WI-FI + 3G",SAMSUNG,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=399&modelId=18793&forcelayout=true
0,"GALAXY TAB 7.7"" WI-FI + 3G",SAMSUNG,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=399&modelId=21080&forcelayout=true
0,"GALAXY TAB 8.9"" WI-FI (GT-P7310)",SAMSUNG,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=399&modelId=19438&forcelayout=true
0,"GALAXY TAB 8.9"" WI-FI + 4G (SGH-I957)",SAMSUNG,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=399&modelId=19439&forcelayout=true
0,GALAXY TAB A 7.0 WIFI,SAMSUNG,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=399&modelId=56642&forcelayout=true
0,GALAXY TAB A 8.0 - 16GB,SAMSUNG,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=399&modelId=56274&forcelayout=true
0,"GALAXY TAB A 9.7"" WIFI",SAMSUNG,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=399&modelId=56643&forcelayout=true
0,GALAXY TAB E 8.0,SAMSUNG,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=399&modelId=56891&forcelayout=true
0,GALAXY TAB E 9.6”,SAMSUNG,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=399&modelId=56729&forcelayout=true
0,"GALAXY TAB E LITE 7"" 8GB",SAMSUNG,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=399&modelId=56840&forcelayout=true
0,"GALAXY TAB PLUS 7"" WI-FI (GT-P6210)",SAMSUNG,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=399&modelId=19459&forcelayout=true
0,"GALAXY TAB PLUS 7"" WI-FI + 4G",SAMSUNG,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=399&modelId=20657&forcelayout=true
0,"GALAXY TAB PRO 10.1 SM-T520 16GB, WI-FI",SAMSUNG,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=399&modelId=56319&forcelayout=true
0,"GALAXY TAB PRO S 12""",SAMSUNG,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=399&modelId=56645&forcelayout=true
0,GALAXY TAB S 10.5 - 16GB,SAMSUNG,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=399&modelId=53892&forcelayout=true
0,GALAXY TAB S 10.5 - 32GB,SAMSUNG,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=399&modelId=54378&forcelayout=true
0,GALAXY TAB S 8.4 - 16GB,SAMSUNG,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=399&modelId=53891&forcelayout=true
0,"GALAXY TAB S2 8.0""",SAMSUNG,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=399&modelId=56644&forcelayout=true
0,"GALAXY TAB S2 9.7"" 32GB",SAMSUNG,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=399&modelId=56272&forcelayout=true
0,GALAXY TABPRO 8.4 WI-FI (SM-T320),SAMSUNG,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=399&modelId=54266&forcelayout=true
0,"SERIES 7 11.6"" 128GB",SAMSUNG,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=399&modelId=20956&forcelayout=true
0,TABLET S WI-FI,SONY,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=496&modelId=19684&forcelayout=true
0,"XPERIA TABLET Z 10.1"" WI-FI",SONY,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=496&modelId=21614&forcelayout=true
0,XPERIA Z2 TABLET,SONY,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=496&modelId=54519&forcelayout=true
0,XPERIA Z3 TABLET COMPACT,SONY,https://walmart.cexchange.com/Online/Cart/BeginAppraisal-ShowAppraisalForm.rails?pcat=30&man=496&modelId=54023&forcelayout=true
